photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/bb958a758aec5a482cd801d067fe13a484ee90bb.jpg,ตรงแยกการเรือนควรมีป้ายติดทางซ้ายว่าให้รถทางตรงก่อน เพราะตอนเย็นผู้ปกครองมารับเด็กเลี้ยวซ้ายผ่านตลอด แต่พอรถทางตรงที่มาจากถนนราชวิถีไฟเขียว แต่ไม่สามารถเข้าเลนซ้ายได้ เพราะรถจากถนนนครราชสีมาที่เลี้ยวซ้ายผ่านตลอดไม่ยอมหยุดให้รถทางตรงไปก่อน  ทำให้การจราจรติดขัด,"At the intersection, there should be a sign on the left first. Because in the evening, the parents come to pick up the child, turn left all the time But when the direction of the road comes from Ratchawithi Road, green light But cannot enter the left lane Because the car from Nakhon Ratchasima Road, which always turns left, does not stop the car directly Causing traffic congestion",259
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/4520f65d6b703156ac0509a162b3e8cff12cbbb9.jpg,มีคนทิ้งขยะไว้ตรงป้ายรถเมล์อีกเเล้วค่ะ คาดว่าเป็นคนเดิม,Someone left the garbage at the bus stop again. Expected to be the same person,55
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/fd979e1cf0ceaee4e50c6c6869ed72f37b9cac00.jpg,มีรถซาเล้งมาจอดทิ้งไว้กีดขวางทางเท้าค่ะ เคยแจ้งไปทีนึงแล้ว แต่ก็กลับมาอีกค่ะ ซอยนี้เป็นซอยห้ามจอดทั้งสองฝั่งทางเท้าค่ะ,There is a Saleng car parked to obstruct the sidewalk. Had already informed But come back again This alley is a prohibited alley on both sides of the sidewalk.,118
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f5e8506b182fd8630547981e79d8b1cde01f4318.jpg,คลองระบายน้ำ,Drainage canal,12
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/6c258ec5a1b0a111456dce4f020133473fa1a99d.jpg,เสาไฟฟ้าหน้าซอยพระพินิจเอียงเหมือนกำลังจะล้มครับ,The electric pole in front of Soi Phra Pinit Bon is like going to fall.,48
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/f51c94bf4be064d2529e97d9d507baf4797e4805.jpg,สุนัขสีน้ำตาลดำ นอนบริเวณหน้าลิฟต์บีทีเอสช่องนนทรี ลิฟต์ฝั่งตึกสาทรสแควร์/คอนโดนอินฟินิตี้ กลัวจะเกิดอันตรายต่อคนใช้ลิฟต์ หรือบริเวณดังกล่าว,Black brown dog Sleeping in front of the BTS Chong Nonsi elevator Elevator on the side of the Sathorn Square Building/Confinity Afraid that it would be dangerous to the lift user Or the said area,140
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/74bd6173d059565d156bc5d7bd602a1e3e0fc0c9.jpg,ค้าขายปิ้ง ย่าง ทอด หลายเจ้า ก่อควัน มหาศาลแก่คนสัญจร นักเรียน,"Trade and grill, many smoke to those who travel students.",62
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/d5055e186f5c325a682dd525bd508c81a62acae2.jpg,มีการรื้อถอนอาคารแต่ไม่มีการป้องกันฝุ่นหรือเศษวัสดุ,There is a building demolition but there is no dust protection or scrap material.,51
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/b4821a8c5bc8e6df3ce26126bcfd5c0ee86f3354.jpg,ถนนเป็นหลุมใหญ่ อันตราบมากค่ะ,The road is a large hole. So much,29
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-09/496cc97a8d793c42c8755ac7354d4223294f11a4.jpg,แจ้งเรื่องจรัญฯ 68 วัดเทพากร แขวงบางพลัดเขตบางพลัด กทม. 10700เรื่อง ถังขยะชุมชนเคยทำเรื่องขอไปได้มา 3 ถัง ซึ่งถังขยะชุมมีที่วางทั้งหมด1. ชุมชนรวมด้านทางเข้าวัดมี 5 ถังใหญ่ 1ถังเล็ก แบ่งเป็นไม่มีล้อไม่มีฝาปิด 5 ถังด้านข้างถังแตก 2 ถัง ข้างถังและก้นถังแตก 3 ถัง2. ในวัดที่พระไว้ใช้มี 6 ถังใหญ่ 1 ถังเล็กแบ่งเป็น ใช้ได้ 3 ถังใหญ่ 1 ถังเล็ก มีล้อมีฝาก้นถังแตก 1ถัง มีล้อไม่มีฝาด้านข้างแตก1 ถัง ไม่มีล้อไม่มีฝาก้นถังแตก 1 ถัง3. ด้านข้างศาลา มี 6 ถัง มีล้อไม่มีฝาก้นถังแตก 2 ถัง ไม่มีล้อด้านข้างแตกก้นถังแตก 4 ถัง4. ตามซอยชุมชน มี 3 ถัง มีล้อไม่มีฝา 3 ถังมีล้อไม่มีฝาก้นถังแตก 1 ถัง5. สามแยกชุมชน 4 ถัง มีล้อไม่มีฝาด้านข้างแตกก้นถังแตก 1 ถัง ไม่มีล้อไม่มีฝาด้านข้างแตกก้นถังแตก 3 ถัง6. โรงเรียนเด็กเล็ก 1 ถัง ถังใหม่ขอบคุณครับ7. โรงเรียนเด็กโต  2 ถัง ถังใหม่ 1 ถัง มีล้อไม่มีฝาด้านข้างแตก 1 ถังรวมถังขยะชุมชนทั้งหมดถังใหญ่ 27 ถัง ถังเล็ก 2ถัง รวม 29 ถังถังดีมี 5 ถัง ที่กทม.นำเปลี่ยน 3 ถัง รวม 8 ถังที่พอใช้ได้ 7 ถังถังที่ด้านข้างแตกก้นถังแตก 8 ถังด้านข้างแตก 6 ถังดำเนินการขอไปเมื่อ 8 ส.ค.65ได้มา 3 ถัง ยังเหลืออีก 14 ถัง และที่เหลือยังพอใช้ได้ขอให้ท่านผู้มีส่วนเกี่ยวข้องขอความอนุเคราะห์จากท่านตามเห็นสมควรที่จะดำเนินการจัดส่งเพราะว่าไม่มีการดำเนินเรื่องมา 2 ปีแล้วขอขอบพระคุณครับ,"Report about Charan 68, Wat Theppakorn, Bang Phlat Subdistrict, Bang Phlat District, Bangkok 10700, the community trash used to ask for 3 tanks. The community includes the entrance to the temple. There are 5 large tanks, 1 small tank, divided into no wheels, no lid, 5 tanks. The side of the tank is broken, 2 tanks beside the tank and the bottom of the tank. Small, divided into 3 large tanks, 1 small tank with wheels, 1 bottom of the tank, no wheel, no sides, 1 tank, no wheels, no bottom, 1 bucket. 2 tank cracked, no wheel on the side, broken, broken, 4 buckets. 4. Follow the community. There are 3 tanks. There are 3 wheels, no lid. There is a wheel, no bottom, 1 bucket. Cracking 1 bucket, no wheel, no side lid, broken side, broken tank, 3 tanks 6. 1 young school boy school, new tank, thank you 7. 1 new bin school, 1 tank, with no wheel, 1 sides, a tank, including 27 large buckets, 2 small buckets, 2 tanks, good tanks. There are 5 tanks in Bangkok. Which can be 7 tanks on the side. The side breaks over the tank. 8 tanks. Side. Side. 6 tanks proceeded. On 8 Aug 65, got 3 tanks. There are still 14 tanks. Related to the courtesy of you as appropriate to proceed with the delivery because there has been no story for 2 years. Thank you.",1211
